Survey Request ID,Survey Request Created At,Survey Request Dispatch At,Person ID,Person Created At,Latest Event,Latest Event Timestamp,Survey Response ID,Survey Response Score,Survey Response Comment,Survey Response Created At,API,Channel,application_id,assignee_name,conversation_id,customer_id,internal_case_tags,product_type
3842421952,2023-03-03 18:55:42,2023-03-02 18:57:59,1114003937,2023-03-03 18:55:42,responded,2023-03-02 13:51:54,291069103.0,8.0,"Easy to work with
Timely follw ups and updates",2023-03-04 19:56:29,Yes,Email,6188460,Beth Caporaso,9d904ec4-4c7b-4928-a695-278c70,60182505,"[""PST"", ""Umbrella Only"", ""spousal"", ""Non-Med"", ""tempcovg"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""Action: Non-Med"", ""AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""Trans Nonmed"", ""Trans Pt2 Pilot"", ""Trans Pt2 Complete"", ""Term Upsell Test"", ""CE 1"", ""NoSEcall"", ""Action: Temporary Coverage""]",life
3848867298,2023-03-24 14:42:36,2023-03-24 16:17:35,935317896,2023-03-23 18:13:48,responded,2023-03-23 18:27:41,291935234.0,7.0,awesome team....bunch of high-quality professionals...keep this going.. you are a model for customer support....,2023-03-24 13:16:40,Yes,Email,5943033,Josh Dunn,ff639f65-3ae5-4fce-825f-964d5f,44249399,"[""Umbrella Only"", ""Changeover"", ""DR Approved Better Than Applied"", ""Action: DRs to Process"", ""DR Policy Released in eDelivery"", ""auto_generate"", ""Success: Q'd Pilot"", ""DR Fwd to CM"", ""Action: assign SE 1k+"", ""NewReq"", ""AIG DocFast"", ""SE+14"", ""Term Upsell Test"", ""MTR"", ""NoSEcall"", ""Final Review""]",life
3849046429,2023-03-02 13:01:50,2023-03-02 12:54:43,862255816,2023-03-02 12:54:43,responded,2023-03-02 13:51:54,291048785.0,8.0,Expert processing of my life insurance application.,2023-03-03 14:25:28,Yes,Email,4757669,Maxine Wydrzynski,3499a2bf-de1d-445b-b6c4-001da6,54788107,"[""MST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""Price Ranges"", ""Segment 2"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3864273885,2023-03-08 19:34:22,2023-03-14 18:51:39,1084269523,2023-03-14 18:51:39,responded,2023-03-01 15:41:17,294340930.0,10.0,"Met my expectations, always there for questions and support",2023-03-08 21:15:28,Yes,Email,4674533,Keenan Nessl,10491d8a-6d79-4b74-b611-279445,53633130,"[""PST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: New BHAU"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 6"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3841759282,2023-03-06 19:57:39,2023-03-07 19:46:21,1131694209,2023-03-07 16:32:27,responded,2023-03-07 19:33:29,290704287.0,8.0,"If life insurance ever comes up in topic, I would share.",2023-03-07 19:32:40,Yes,Email,4595589,Logan Toomey,790025f1-322f-4f39-b4f6-9d042a,50177202,"[""EST"", ""Umbrella Only"", ""Final Expense"", ""Manual Calls"", ""No Med Feed"", ""Price Ranges"", ""Zopim chat"", ""251604"", ""MOO LP Voice Signature"", ""Partner Referral""]",life
3853757684,2023-03-31 15:48:10,2023-03-31 15:48:10,890165625,2023-03-10 19:46:24,responded,2023-03-10 19:53:46,292252559.0,5.0,"Easy process, no hassle, with knowledgeable staff they answered my questions, and importantly, adapted recommendations based on my responses.",2023-03-31 17:56:36,Yes,Email,5676084,Logan Toomey,effd08d5-f975-4924-a186-65e1be,34909935,"[""CST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""Start_75216"", ""152959"", ""CS: AOTA Primer"", ""CE 2"", ""251604"", ""Action: Temporary Coverage""]",life
3861152373,2023-03-13 15:39:43,2023-03-10 20:18:24,933220786,2023-03-10 20:20:16,responded,2023-03-13 21:26:47,293610189.0,7.0,Very easy experience. Was a better quote than two other providers.,2023-03-13 21:25:21,Yes,Email,4025787,Chris Allen,aa3e1539-0ec2-4072-8357-3d2f68,50605503,"[""EST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""offer_POC_qc"", ""NewReq"", ""Start_75216"", ""SE+14"", ""Term Upsell Test"", ""MTR"", ""PAL+"", ""Action: PAL+"", ""FE-Eligible""]",life
3866091271,2023-03-10 20:20:16,2023-03-10 20:20:16,1031324029,2023-03-10 19:16:56,responded,2023-03-11 22:23:41,293834492.0,8.0,Very streamlined and was easy to shop for best quote. Would definitely recommend,2023-03-11 22:23:41,Yes,Email,3289097,Marquise Adams,2528ef41-e742-4a80-8c8a-195b26,46785342,"[""CST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: New BHAU"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 2"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3855483839,2023-03-02 14:16:16,2023-03-02 13:01:50,1311315728,2023-03-02 13:11:30,responded,2023-03-02 18:23:11,293589363.0,10.0,I really like the updates received throughout the process since sometimes there are several days that go by without any meaningful traction,2023-03-02 18:23:10,Yes,Email,6087530,Kathy Nguyen,826e9085-f5e2-4c7c-ad33-ce317b,58820262,"[""EST"", ""Umbrella Only"", ""Action: DRs to Process"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""offer_POC_qc"", ""auto_generate"", ""DR Fwd to CM"", ""NewReq"", ""144074"", ""SE+14"", ""Zopim chat"", ""App Correction"", ""Term Upsell Test"", ""CE 2"", ""Segment 11"", ""Complex Health User"", ""APS Received"", ""Final Review"", ""SMS Unsubscribed - Landline"", ""Mini SC Review""]",life
3857622309,2023-03-22 18:51:10,2023-03-15 18:59:35,1257866895,2023-03-22 18:28:00,responded,2023-03-31 21:46:05,293549844.0,9.0,Great prices and the process was easy,2023-03-15 20:12:03,Yes,Email,5497424,Josh Dunn,c5348b96-090e-4de7-b09e-269fe9,51823620,"[""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: AU BH Accepted"", ""AUBH"", ""Segment 6"", ""Coverage Help Requested"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Simple profile"", ""Added to dialer"", ""Carrier Quotes Started"", ""Carrier Quotes Complete""]",life
3866579180,2023-03-07 19:15:49,2023-03-22 18:49:18,1207514919,2023-03-15 18:59:01,responded,2023-03-09 21:21:57,293670814.0,8.0,"Good price, efficient proessimg, friendly support.",2023-03-15 13:58:47,Yes,Email,3620923,Gregory Lyons,95b62add-f908-4a9b-8650-e1d7f0,42976385,"[""CST"", ""Umbrella Only"", ""spousal"", ""Non-Med"", ""tempcovg"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""FU: Need More Time"", ""FU: No Contact"", ""Action: Non-Med"", ""AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""FU: No Contact 4"", ""FU: Need More Time 2"", ""NewReq"", ""Trans Nonmed"", ""Trans Pt2 Pilot"", ""Trans Pt2 Complete"", ""Price Ranges"", ""Term Upsell Test"", ""Segment 1"", ""Action: DS Policy"", ""NoSEcall"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""TA Part 2 Transfer""]",life
3873066316,2023-03-09 13:50:50,2023-03-10 19:46:25,1266881371,2023-03-10 19:46:24,responded,2023-03-10 19:53:46,295420650.0,9.0,The ease of signing up and attentiveness of the professionals.,2023-03-10 19:53:46,Yes,Email,6082843,Logan Toomey,effd08d5-f975-4924-a186-65e1be,50732465,"[""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 5"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3851388240,2023-03-02 12:53:21,2023-03-02 13:01:50,1202811670,2023-03-02 12:53:21,responded,2023-03-06 21:53:14,291962476.0,10.0,Already recommended a few people. This was a good process.,2023-03-02 13:51:01,Yes,Email,5407348,Allan Isla,220f8ba4-a386-4c5e-a1be-e57d87,61647082,"[""EST"", ""Umbrella Only"", ""Manual Calls"", ""FU: Need More Time"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""Action: AU BH Accepted"", ""AUBH"", ""FU: Need More Time 1"", ""75216"", ""Price Ranges"", ""Segment 5"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3853898275,2023-03-28 20:48:16,2023-03-28 18:13:13,1335569267,2023-03-28 20:48:16,responded,2023-03-28 20:55:21,293026261.0,9.0,"Good price, efficient proessimg, friendly support.",2023-04-03 12:43:48,Yes,Email,5785845,Calvin Ray,fc0f139b-91cf-4476-b91d-bcd381,63350770,"[""CST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""DR Approved & Released"", ""New Offer - Feed Update"", ""Success: Q'd Pilot"", ""NewReq"", ""Price Ranges"", ""Term Upsell Test"", ""CE 2"", ""Segment 11"", ""NoSEcall"", ""PAL+"", ""Action: PAL+"", ""Added to dialer"", ""FE-Eligible""]",life
3865708390,2023-03-14 12:53:25,2023-03-14 16:40:02,1175686531,2023-03-13 20:00:22,responded,2023-03-13 23:35:39,294046718.0,6.0,This was a very easy process and I got what I wanted,2023-03-22 01:04:32,Yes,Email,5353355,Michelle Arc,bbbe76e7-6015-4765-b344-59bb3f,36319629,"[""Umbrella Only"", ""Changeover"", ""DR Approved Better Than Applied"", ""Action: DRs to Process"", ""DR Policy Released in eDelivery"", ""auto_generate"", ""Success: Q'd Pilot"", ""DR Fwd to CM"", ""Action: assign SE 1k+"", ""NewReq"", ""AIG DocFast"", ""SE+14"", ""Term Upsell Test"", ""MTR"", ""NoSEcall"", ""Final Review""]",life
3862218102,2023-03-22 19:45:37,2023-03-14 18:50:02,1225882769,2023-03-15 18:58:31,responded,2023-03-22 19:57:07,293891071.0,7.0,Ease of doing business.,2023-03-23 13:00:58,Yes,Email,4919094,Jamie McFadyen,b9304e9f-b478-4973-9fad-e7ea08,49214134,"[""EST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""offer_POC_qc"", ""NewReq"", ""UWA APS"", ""Start_75216"", ""CS: AOTA Primer"", ""Price Ranges"", ""81373"", ""CE 2"", ""Segment 9"", ""MTR"", ""251604"", ""APS Received"", ""NoSEcall"", ""Final Review"", ""PAL+"", ""Action: PAL+"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile"", ""FE-Eligible""]",life
3874079476,2023-03-03 22:00:22,2023-03-02 18:57:59,1188773841,2023-03-02 20:12:10,responded,2023-03-02 13:51:54,295284082.0,9.0,"I don't often have friend talk to me about life insurance, But if they did, I have had a very positive experience with PolicyGenius and would highly recommend you. So two points off because I am not likely to discuss it.",2023-03-03 18:58:01,Yes,Email,5770083,Customer_Engagement_,3499a2bf-de1d-445b-b6c4-001da6,58756405,"[""PST"", ""Umbrella Only"", ""spousal"", ""Non-Med"", ""tempcovg"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""Action: Non-Med"", ""AU"", ""No Med Feed"", ""Success: Q'd Pilot"", ""Trans Nonmed"", ""Trans Pt2 Pilot"", ""Trans Pt2 Complete"", ""Term Upsell Test"", ""CE 1"", ""NoSEcall"", ""Action: Temporary Coverage""]",life
3865673086,2023-03-27 21:09:44,2023-03-27 21:09:44,1337069038,2023-03-31 15:05:31,responded,2023-03-31 16:46:33,295221276.0,9.0,"Great service , very pleasant associates , could not expect better attention !",2023-03-31 16:46:33,Yes,Email,6314082,Rachel Werz,ce3c5234-fc8c-41b9-be31-4bf555,64398743,"[""Action: Reply to email"", ""CST"", ""Umbrella Only"", ""tempcovg"", ""DR Count DRs Processed"", ""Missing EFT"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""Success: Q'd Pilot"", ""NewReq"", ""UWA APS"", ""144074"", ""Price Ranges"", ""Term Upsell Test"", ""CE 2"", ""Segment 11"", ""Action: DS Policy"", ""MTR"", ""Coverage Help Requested"", ""APS Received"", ""Final Review"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3852871782,2023-03-08 14:50:22,2023-03-01 19:22:58,1322460979,2019-01-09 16:27:23,responded,2023-03-02 08:48:07,292779696.0,6.0,This was a very easy process and I got what I wanted,2023-03-01 19:41:09,Yes,Email,5924434,Bonnie Gartland,3df10160-d1ee-46a0-a703-e8f0fe,56736208,"[""EST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Success: Q'd Pilot"", ""FU: Need More Time 2"", ""NewReq"", ""Start_75216"", ""144074"", ""150211"", ""SE+14"", ""CS: AOTA Primer"", ""EHR"", ""Price Ranges"", ""FT"", ""Segment 11"", ""251604"", ""NoSEcall""]",life
3865110498,2023-03-17 18:40:30,2023-03-21 18:38:27,1249609366,2023-03-21 13:27:56,responded,2023-03-21 13:31:46,294825007.0,7.0,Easy experience plenty of follow up if you’re a procrastinator like me. Not pushy but plenty of reminders. They can do as much or as little of the paperwork and processing as you want them to do.,2023-03-17 19:00:18,Yes,Email,5635363,Customer_Engagement_,e2f11d07-7342-4fcc-a2ac-de44e4,62765548,"[""EST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 5"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3855417984,2023-03-03 22:00:22,2023-03-03 22:00:22,1211719588,2023-03-03 18:55:42,responded,2023-03-04 19:57:00,292212774.0,8.0,The experience was smooth and I got a rate that was highly competitive,2023-03-04 00:07:31,Yes,Email,4233367,Billy Baron,9d904ec4-4c7b-4928-a695-278c70,51362463,"[""PST"", ""Umbrella Only"", ""Action: Release Policy"", ""QCed"", ""Manual Calls"", ""Action: Client Response Received"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: AU BH Accepted"", ""AUBH"", ""CX 24"", ""Price Ranges"", ""Segment 1"", ""Segment 3"", ""CEproactive"", ""CECS"", ""CEC1"", ""251604"", ""Continue Online Started"", ""Added to dialer""]",life
3857292270,2023-03-09 19:43:38,2023-03-09 19:43:38,1323450377,2023-03-09 19:43:38,responded,2023-03-09 20:51:52,292618665.0,9.0,Great pricing but the experience was very pushy to sign up immediately and not up front about the information required at all.,2023-03-09 15:37:09,Yes,Email,5767146,Billy Baron,00e331b0-f424-49d5-86e5-0aa930,54298746,"[""CST"", ""Umbrella Only"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""75216"", ""Price Ranges"", ""Segment 8"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3856554510,2023-03-01 19:34:38,2023-03-01 19:40:34,1330180313,2023-03-01 19:34:38,responded,2023-03-02 16:42:59,293751890.0,5.0,"Fast and efficient process, with exceptional communication.",2023-03-01 20:10:45,Yes,Email,5967403,Annisa Baksh,606953fc-6655-4459-8385-14b77c,62540870,"[""EST"", ""Umbrella Only"", ""tempcovg"", ""Action: Await Placement"", ""Manual Calls"", ""FU: Not a Good Time"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""offer_POC_qc"", ""FU: Not a Good Time 1"", ""FU: Not a Good Time 6"", ""NewReq"", ""CS: AOTA Primer"", ""Price Ranges"", ""Segment 10"", ""251604"", ""NoSEcall"", ""Action: Temporary Coverage"", ""PAL+"", ""Action: PAL+""]",life
3849484079,2023-03-10 20:20:16,2023-03-10 20:18:24,1211451976,2023-03-13 15:39:43,responded,2023-03-10 20:24:14,292172541.0,8.0,"I provided my intentions to Policygenius, they were quick to act, provided a great rate at a reputable company and made sure the process went smoothly and kept moving forward.  PG just made the process easy and I would highly recommend to friends or anyone who are on the fence.",2023-03-14 12:01:51,Yes,Email,3640069,Logan Toomey,c5391a50-672d-4412-9ac8-0b2915,56685599,"[""Action: Reply to email"", ""PST"", ""Umbrella Only"", ""spousal"", ""Manual Calls"", ""Action: VIP"", ""APSTest"", ""DR Policy Released in eDelivery"", ""Success: Q'd Pilot"", ""No Exam Availability"", ""Action: assign SE 1k+"", ""NewReq"", ""144074"", ""150211"", ""75216"", ""SE+14"", ""Price Ranges"", ""App Correction"", ""Term Upsell Test"", ""CE 1"", ""CE 2"", ""APS Received"", ""Final Review""]",life
3864295367,2023-03-24 12:39:09,2023-03-23 18:13:48,1290579514,2023-03-23 18:13:48,responded,2023-04-02 10:27:35,294671927.0,9.0,Quick easy process. Representatives were great.,2023-03-23 18:27:31,Yes,Email,5928810,Maxine Wydrzynski,2f1fe1cc-7df0-4cac-928f-29cd03,50804903,"[""EST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""DR Approved & Released"", ""offer_POC_qc"", ""NewReq"", ""Term Upsell Test"", ""CE 2"", ""Segment 6"", ""Complex Health User"", ""NoSEcall"", ""PAL+"", ""Action: PAL+"", ""Added to dialer""]",life
3873205504,2023-03-28 18:13:13,2023-03-29 16:33:53,1138338747,2023-03-27 13:53:08,responded,2023-03-29 19:44:27,295383991.0,6.0,A little pushy on moving the process forward. Calls about continuing our conversation after already talking to people.,2023-03-28 16:25:43,Yes,Email,4623391,Colin N,8a23f75b-90df-40ec-a71a-942dfa,46138945,"[""Action: Reply to email"", ""CST"", ""Umbrella Only"", ""spousal"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""Action: Horizon"", ""Action: Horizon Offer Sent"", ""75216"", ""SE_timer"", ""Term Upsell Test"", ""Segment 6"", ""Complex Health User"", ""Banner AU Interview Complete"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF"", ""CO:Complex profile""]",life
3871964938,2023-03-24 12:39:09,2023-03-22 19:45:37,1144031066,2023-03-22 19:45:37,responded,2023-03-24 13:16:40,295224555.0,9.0,It was quick and a great life insurance experience.,2023-03-24 13:16:40,Yes,Email,3806463,Shelby Buckley,aeaf5cd4-60f0-4f3f-9508-3fd1f2,40547456,"[""CST"", ""Umbrella Only"", ""spousal"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""Start_75216"", ""152959"", ""CS: AOTA Primer"", ""CE 2"", ""251604"", ""Action: Temporary Coverage""]",life
3863235671,2023-03-10 15:15:14,2023-03-10 15:57:08,1245575662,2023-03-10 15:57:08,responded,2023-03-10 22:39:29,293951743.0,8.0,I work in the life insurance industry (and formerly new business and application intake) so I know how potentially arduous the process can be. This was not the case here.  I had approval same day I applied and signed my policy docs later in the week to get it inforce all from my phone.,2023-03-10 22:39:29,Yes,Email,5460239,Customer_Engagement_,cf009f86-1894-401f-baa5-483109,56229041,"[""EST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""NewReq"", ""Start_75216"", ""152959"", ""SE+14"", ""EHR"", ""Price Ranges"", ""Term Upsell Test"", ""CE 2"", ""Segment 5"", ""MTR"", ""NoSEcall"", ""Continue Online Started""]",life
3853572088,2023-03-24 12:39:09,2023-03-15 18:58:32,1072462492,2023-03-23 13:14:28,responded,2023-03-15 23:09:18,292760082.0,6.0,Great customer service. Very responsive to our inquiries and requests for help.,2023-03-22 19:57:06,Yes,Email,4538137,Josh Dunn,aeaf5cd4-60f0-4f3f-9508-3fd1f2,53286178,"[""MST"", ""Umbrella Only"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""offer_POC_qc"", ""AU Knockout"", ""NewReq"", ""Start_75216"", ""CS: AOTA Primer"", ""Price Ranges"", ""81373"", ""Segment 5"", ""251604"", ""PAL+"", ""Action: PAL+"", ""Continue Online Started"", ""Added to dialer""]",life
3868278886,2023-03-13 15:39:43,2023-03-13 18:21:32,973415870,2023-03-13 18:21:32,responded,2023-03-14 12:01:52,294303997.0,9.0,The process is complicated,2023-03-13 21:25:21,Yes,Email,4915550,Em Hickmon,dd888734-55a6-4659-bc09-455258,43649703,"[""PST"", ""Umbrella Only"", ""Non-Med"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""No Med Feed"", ""AU Knockout"", ""Success: Q'd Pilot"", ""NewReq"", ""Start_75216"", ""Trans Nonmed"", ""Trans Pt2 Pilot"", ""Trans Pt2 Complete"", ""Price Ranges"", ""App Correction"", ""Term Upsell Test"", ""CE 2"", ""Segment 5"", ""MTR"", ""NoSEcall"", ""Continue Online Complete"", ""Continue Online Started""]",life
3843842297,2023-03-20 19:27:14,2023-03-21 17:59:50,1156661726,2023-03-21 13:27:56,responded,2023-03-20 19:46:58,290827741.0,10.0,I chose this by gaining g information through a popular financial expert on YouTube.  The staff was very helpful in getting me signed up and I saw great reviews for this company.,2023-03-21 18:55:39,Yes,Email,6041493,Joshua Brady,551920bf-a818-4d9f-b02d-275822,56049537,"[""EST"", ""Umbrella Only"", ""spousal"", ""tempcovg"", ""Action: Await Placement"", ""Manual Calls"", ""DR AOTA"", ""DR Policy Released in eDelivery"", ""Action: Non-Med"", ""AU"", ""Action: AU"", ""No Med Feed"", ""AU Knockout"", ""NewReq"", ""150211"", ""152959"", ""CS: AOTA Primer"", ""MTR"", ""251604"", ""Action: Temporary Coverage""]",life
3854031267,2023-03-06 19:57:39,2023-03-06 14:53:28,1176764688,2023-03-03 22:00:21,responded,2023-03-06 19:08:40,291933649.0,9.0,"very attentive, very responsive. Stephanie in particular was a pleasure to deal with.",2023-03-04 00:07:31,Yes,Email,6361326,Michelle Arc,9d904ec4-4c7b-4928-a695-278c70,54847078,"[""CST"", ""Umbrella Only"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""No Med Feed"", ""Action: Delivery First Call"", ""AU: BH RUW"", ""AUBH"", ""DR BH AU Payment via DocuSign"", ""75216"", ""Price Ranges"", ""Segment 8"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer"", ""CO:Complex profile""]",life
3852581072,2023-03-29 16:33:53,2023-03-31 15:05:31,1290915431,2023-03-31 17:37:43,responded,2023-03-31 16:46:33,292823365.0,9.0,Staff was very helpful and responsive. Competitive prices with all the other services i used for options,2023-03-30 14:16:26,Yes,Email,3878997,Ben Tew,edbd8595-d363-438e-87f6-001413,50206523,"[""PST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: New BHAU"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 5"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3854887080,2023-03-28 16:16:35,2023-03-27 13:53:08,1069147478,2023-03-27 21:15:00,responded,2023-03-23 19:30:09,292826379.0,7.0,Satisfied with the handling of the policy with customer service,2023-03-23 19:29:25,Yes,Email,5126285,Shaunte Hobgood,bc692cc6-3173-471a-9f9a-2f31e3,49412278,"[""Umbrella Only"", ""tempcovg"", ""Manual Calls"", ""DR Policy Released in eDelivery"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: Q'd DV 2nd call"", ""Success: Q'd Pilot"", ""Action: Horizon"", ""Success: Q'dMF"", ""NewReq"", ""Start_75216"", ""Banner AU Interview Complete"", ""Action: Temporary Coverage"", ""Action: Riders"", ""Continue Online Started"", ""Added to dialer"", ""Carrierfeed_offer"", ""carrierfeed_policyIF"", ""Action: Confirm Policy IF""]",life
3867745289,2023-03-15 18:59:35,2023-03-16 12:08:00,1144081962,2023-03-15 18:59:35,responded,2023-03-21 22:46:38,294716308.0,7.0,easy to understand and straightforward in coverage options,2023-03-16 14:23:35,Yes,Email,4217498,Devin Ayscue,36dc6f56-f16e-4b92-889d-d1dece,52399191,"[""PST"", ""Umbrella Only"", ""Action: Release Policy"", ""Manual Calls"", ""AU"", ""Action: AU"", ""No Med Feed"", ""Action: New BHAU"", ""Action: AU BH Accepted"", ""AUBH"", ""Price Ranges"", ""Segment 5"", ""251604"", ""Continue Online Complete"", ""Continue Online Started"", ""CO:Complex profile""]",life
3853861632,2023-03-15 12:36:39,2023-03-07 19:15:49,940992567,2021-12-15 16:57:00,responded,2023-03-07 23:40:15,292411457.0,7.0,Friendly and helpful staff. They did a great job finding a good plan that fit me.,2023-03-11 12:23:20,Yes,Email,5557722,Joshua Brady,51b57066-2209-4eb0-9784-0fd85b,46752202,"[""Action: Reply to email"", ""CST"", ""Umbrella Only"", ""tempcovg"", ""DR Count DRs Processed"", ""Missing EFT"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""Success: Q'd Pilot"", ""NewReq"", ""UWA APS"", ""144074"", ""Price Ranges"", ""Term Upsell Test"", ""CE 2"", ""Segment 11"", ""Action: DS Policy"", ""MTR"", ""Coverage Help Requested"", ""APS Received"", ""Final Review"", ""Action: Temporary Coverage"", ""Continue Online Complete"", ""Continue Online Started"", ""Added to dialer""]",life
3867838570,2023-03-16 16:04:51,2023-03-17 12:40:09,1252073858,2023-03-16 19:08:17,responded,2023-03-16 19:38:20,294617495.0,9.0,Great customer service enabling easy shopping and comparison of options. All my questions were answered thoroughly and well by the team.,2023-03-16 19:38:20,Yes,Email,3509228,Tripp Ray,1a0f135d-9adb-443a-a4f2-7fc0e9,46878145,"[""Action: Reply to email"", ""PST"", ""Umbrella Only"", ""DR Count DRs Processed"", ""Action: Await Placement"", ""Manual Calls"", ""DR Policy Released in DS"", ""DR AOTA"", ""No Exam Availability"", ""10.23SN"", ""Start_75216"", ""144074"", ""CS: AOTA Primer"", ""Price Ranges"", ""81373"", ""Segment 11"", ""MTR"", ""251604"", ""Continue Online Complete"", ""Continue Online Started""]",life
